temperature,rainfall,humidity
86.04,42.66,76.45
66.15,56.12,82.65
30.75,28.72,51.8
58.0,58.85,68.61
34.59,77.38,66.2
81.72,68.66,97.18
26.3,94.93,59.92
62.86,79.57,57.8
44.74,67.89,87.38
33.88,58.03,74.74
75.0,90.16,55.0
36.93,28.52,90.58
53.44,50.97,59.1
90.36,63.18,71.43
80.05,88.72,44.73
64.95,22.73,54.76
72.54,85.85,42.0
71.75,89.34,64.29
76.34,37.09,74.94
86.24,38.28,59.55
36.68,82.36,94.69
85.3,58.22,59.6
62.31,21.61,89.5
25.85,41.22,34.51
68.0,60.38,92.22
54.16,42.76,40.44
74.16,47.39,77.47
37.64,90.63,98.2
69.36,69.6,48.17
31.29,75.58,77.95
25.53,51.78,57.6
37.37,46.19,29.83
70.03,43.59,97.09
76.54,28.67,36.11
48.32,54.56,37.3
84.39,21.29,43.79
61.02,58.24,36.88
87.8,67.06,74.71
30.0,54.04,91.64
83.92,89.49,59.84
85.6,85.73,28.44
37.25,40.38,82.83
44.92,66.92,58.96
79.88,36.12,45.41
50.64,93.52,85.8
41.82,38.43,74.56
63.95,25.3,39.57
28.19,47.02,62.76
73.92,86.02,40.73
68.17,56.81,76.03
59.08,51.11,87.05
66.15,54.85,92.89
51.89,48.07,31.46
65.89,28.35,77.48
68.44,37.51,89.7
56.84,48.34,39.4
31.05,93.99,62.24
66.59,48.36,94.38
66.56,41.96,84.64
28.16,26.71,78.58
78.1,92.93,42.89
39.25,22.2,28.48
79.47,48.35,81.9
47.2,47.64,77.16
36.69,22.38,74.24
50.83,20.52,75.57
28.21,80.78,98.02
45.73,93.85,58.68
83.53,49.6,32.93
63.81,49.88,52.59
55.78,21.85,89.08
58.54,93.52,35.34
27.48,71.54,77.32
45.36,57.66,51.18
82.11,87.22,77.56
85.95,52.27,86.4
82.19,88.65,81.09
70.66,28.99,73.49
36.36,65.41,44.19
28.99,57.52,34.83
55.64,46.67,58.75
64.82,88.4,34.08
39.93,38.15,97.01
74.93,61.21,34.36
51.46,27.08,90.5
25.7,75.39,55.62
76.41,67.4,45.27
58.8,44.47,46.76
68.61,76.25,44.78
26.15,22.93,98.01
31.92,37.47,28.79
69.54,35.21,69.46
63.14,94.09,41.49
62.31,20.15,39.81
61.51,39.16,40.36
72.85,66.59,63.7
50.96,47.81,77.04
90.73,73.07,43.25
85.06,32.44,35.08
69.97,80.53,82.61
87.08,49.86,56.99
41.31,49.67,60.25
49.01,86.35,81.88
70.32,88.2,49.98
61.71,76.41,80.49
81.82,20.09,82.84
68.24,63.98,49.15
62.96,59.78,68.89
70.85,74.19,30.57
74.13,46.0,80.15
65.24,48.38,43.52
77.59,73.82,86.35
81.67,48.17,53.08
32.19,71.83,71.92
76.21,57.15,68.42
36.24,80.29,48.7
64.57,56.03,90.64
52.2,70.27,53.44
63.29,21.65,97.66
83.87,63.82,44.14
33.47,64.22,82.65
45.21,20.83,41.42
31.35,52.27,35.15
60.82,74.31,89.01
89.15,82.29,39.16
66.43,91.77,92.06
64.27,90.56,55.64
68.2,50.02,73.16
26.23,69.99,40.21
35.96,66.24,76.71
46.66,69.83,97.12
86.44,90.37,44.47
89.64,84.59,80.46
86.11,82.54,80.17
66.52,71.07,88.69
42.6,79.29,90.05
35.41,63.71,34.78
32.97,49.81,71.63
80.87,55.26,30.13
85.65,28.49,86.43
55.86,32.6,53.37
31.73,47.25,58.5
73.89,67.91,39.12
69.21,54.22,30.57
73.34,95.26,36.51
61.66,51.54,79.26
40.03,24.12,82.37
83.57,34.11,58.35
76.93,59.71,86.55
68.06,60.51,41.43
75.6,74.47,31.89
46.46,85.76,31.66
80.08,62.04,81.3
48.54,74.05,86.52
67.35,24.79,52.06
59.73,70.11,75.01
49.9,41.2,79.06
39.74,29.16,46.75
54.47,52.57,52.12
64.03,59.02,38.4
66.29,72.9,37.02
48.0,43.16,83.78
74.38,26.1,76.23
82.75,56.27,43.92
33.69,57.68,59.01
35.63,84.18,48.18
63.54,95.34,93.25
84.76,57.68,52.08
80.61,31.6,30.95
45.06,93.69,94.39
31.14,35.41,51.43
56.33,60.06,89.48
85.68,58.8,28.03
86.4,37.83,85.55
74.31,56.7,60.3
87.04,89.47,38.22
40.66,43.51,45.37
29.32,40.88,69.5
80.53,73.76,45.86
26.48,71.41,90.67
46.6,34.35,86.94
44.11,35.93,56.63
85.61,92.41,83.57
53.55,60.73,91.04
36.99,83.6,28.61
56.6,92.53,35.52
77.91,69.05,75.53
78.39,48.31,72.61
60.06,89.66,76.46
57.93,95.14,57.64
39.8,32.82,73.32
27.29,82.98,85.91
55.67,74.17,71.51
76.35,54.67,87.5
66.98,23.52,63.65
75.12,68.01,62.57
66.88,52.14,58.56
65.97,24.08,88.3
87.41,90.92,87.19
81.46,73.95,59.19
46.99,43.19,31.1
89.39,61.16,84.4
87.97,80.95,40.61
27.52,24.64,28.21
41.76,57.26,39.46
82.99,56.9,63.56
82.69,34.2,66.95
82.43,32.56,28.43
32.76,62.0,93.88
30.85,36.73,71.92
60.16,28.0,30.74
57.61,27.83,43.92
76.43,79.01,59.66
28.18,62.07,35.65
65.56,90.22,40.48
62.16,58.7,70.93
25.71,87.6,71.51
49.46,86.43,72.55
56.38,94.73,83.96
25.23,36.65,73.28
34.5,41.64,64.16
59.75,95.32,86.16
64.27,60.02,74.44
72.32,86.37,62.5
75.68,48.2,32.58
26.35,75.29,88.44
70.04,27.63,34.83
57.4,63.46,48.7
34.06,35.94,92.84
41.96,53.53,70.95
36.81,62.97,34.03
44.1,76.33,92.7
52.37,71.92,50.12
53.86,51.08,93.91
89.47,37.21,63.75
55.19,71.5,92.71
34.14,69.32,72.09
30.35,49.96,90.06
79.84,80.49,92.18
62.05,25.65,86.54
57.39,26.94,65.01
73.52,66.03,89.96
79.41,35.9,42.8
55.21,52.61,93.2
90.31,38.67,94.23
56.17,74.93,69.71
69.57,74.08,94.48
48.55,83.86,57.35
67.55,61.54,92.31
26.24,62.3,64.84
90.71,36.95,81.02
87.48,41.58,93.53
38.09,53.0,42.95
65.86,23.92,53.29
72.72,32.06,47.49
58.82,65.68,33.6
85.01,57.11,77.83
37.27,54.16,48.79
36.31,42.53,58.08
75.18,69.95,59.23
58.1,65.95,42.91
83.69,55.79,91.93
33.47,46.04,29.65
43.98,78.26,73.79
75.97,32.2,57.68
27.93,90.98,84.93
55.56,49.4,79.61
47.2,44.08,96.56
41.55,35.31,77.88
33.91,38.57,70.57
27.42,40.86,60.09
45.6,33.34,62.94
45.73,21.0,73.62
84.6,27.68,42.47
33.2,68.2,40.66
58.11,43.96,69.71
87.99,31.68,52.59
90.64,63.19,41.18
79.34,75.6,84.69
42.48,73.57,28.98
52.08,81.64,41.29
72.0,75.94,86.46
61.83,70.47,52.81
67.22,44.12,84.77
84.27,30.57,54.45
47.28,79.88,61.48
90.18,27.9,83.6
88.21,51.34,67.69
88.96,31.96,71.45
62.97,28.43,94.93
53.5,30.4,76.65
66.75,20.43,87.23
75.1,63.61,46.42
89.88,39.65,77.38
67.95,79.73,58.25
46.67,93.04,97.97
28.11,69.46,41.97
68.14,41.68,33.18
30.65,27.86,64.0
66.17,92.0,67.32
74.57,83.9,63.47
85.89,72.49,80.79
67.1,24.83,36.39
70.7,21.22,34.48
48.78,76.84,95.01
83.67,74.51,87.15
76.85,42.06,66.52
60.86,25.66,53.54
56.53,71.28,38.0
77.32,59.7,59.68
60.05,37.54,32.21
44.48,23.08,57.11
52.4,80.04,90.76
89.0,33.76,53.78
32.31,76.02,97.55
47.08,84.87,88.92
88.75,79.59,64.5
78.63,88.7,59.04
65.45,84.61,53.87
26.01,92.22,97.72
26.87,52.54,46.55
37.65,27.87,28.64
70.0,39.48,68.81
48.01,91.22,93.13
53.27,30.37,33.7
45.25,32.92,65.47
58.25,37.39,56.28
71.68,83.18,96.07
49.28,24.51,78.12
32.13,35.45,36.52
64.9,85.94,41.97
81.13,85.92,83.91
37.33,64.52,70.35
29.97,70.22,74.02
37.85,32.87,49.01
78.01,25.29,56.53
67.33,28.07,89.3
79.95,76.48,69.47
64.19,57.33,89.33
25.23,51.65,95.05
77.3,35.59,57.74
55.8,59.15,92.59
85.11,77.07,44.07
83.68,25.65,46.48
31.51,72.21,73.07
25.87,39.32,69.17
77.22,48.18,72.57
67.96,62.87,34.87
26.54,80.51,88.25
61.93,86.15,90.45
27.23,57.55,53.18
27.17,60.44,96.21
25.46,55.51,72.9
65.57,35.86,98.85
83.13,79.71,61.63
62.82,23.1,54.16
67.93,55.67,46.86
29.67,57.22,94.68
54.67,83.64,93.33
65.07,67.91,67.31
83.25,53.6,63.88
38.3,45.83,75.18
67.68,87.07,52.95
51.9,61.48,77.03
37.52,95.55,87.24
27.19,82.66,65.56
89.55,66.83,64.16
38.76,89.47,61.59
73.57,88.11,91.62
41.04,73.3,69.61
54.81,39.49,36.59
53.27,61.6,60.05
30.55,26.17,62.51
79.84,86.85,61.92
52.07,33.32,63.21
36.33,26.93,59.54
58.96,54.62,46.51
34.06,34.78,32.42
44.98,33.5,46.13
59.35,32.01,48.75
75.28,74.53,61.06
41.0,70.51,63.08
36.26,40.05,90.13
73.35,95.42,39.64
30.83,66.77,73.45
64.18,26.67,65.73
51.87,28.32,71.53
68.97,80.86,75.26
26.83,36.52,90.03
40.57,49.2,37.43
42.33,88.94,94.19
49.23,35.56,88.85
77.18,79.65,62.03
74.41,26.62,51.87
40.12,60.02,78.2
40.73,65.94,69.26
48.1,25.26,66.79
89.12,22.71,61.01
38.75,55.31,46.9
32.73,38.43,81.4
76.86,58.11,89.33
65.11,22.19,59.42
45.79,48.68,51.5
29.05,95.55,43.88
44.11,30.94,97.69
79.03,55.64,36.27
36.98,41.26,78.89
85.85,73.69,75.97
53.8,60.1,78.03
25.09,25.66,96.98
53.65,73.71,77.01
80.23,22.71,86.39
54.1,77.42,94.22
30.81,55.89,95.5
83.89,85.58,89.75
77.18,60.24,59.76
29.12,95.55,62.96
86.19,89.28,72.91
53.14,84.17,42.62
79.6,77.7,30.35
83.53,24.84,78.09
75.18,27.83,76.55
55.46,93.77,42.37
63.81,72.98,32.36
52.17,69.82,36.14
34.99,63.34,31.15
71.24,40.21,39.18
25.28,45.33,39.15
79.2,46.23,68.98
72.36,56.26,73.41
67.5,51.34,76.29
77.71,88.31,41.33
90.14,22.84,46.41
43.89,74.03,73.87
48.91,27.67,90.52
40.98,89.93,98.48
49.41,77.95,81.83
68.25,75.03,30.41
49.71,51.77,29.03
83.25,23.25,32.73
88.18,37.61,83.52
45.31,45.4,58.69
42.49,57.0,86.0
55.19,25.54,69.6
69.94,90.82,34.39
64.78,91.41,96.85
63.32,36.44,46.23
56.16,39.36,47.27
62.52,24.33,88.23
33.62,28.66,88.9
81.79,94.25,61.33
51.22,27.84,66.45
80.92,29.13,43.41
60.71,78.66,95.37
75.66,54.7,59.42
48.44,76.73,56.99
56.23,31.03,50.32
71.58,44.36,66.77
75.33,44.31,35.65
81.9,88.24,93.65
59.13,22.75,60.83
36.53,31.33,82.57
69.28,51.21,70.06
28.45,69.04,45.65
60.55,53.74,84.67
30.77,34.17,94.35
37.89,50.42,86.53
61.27,85.8,98.89
67.95,77.02,62.86
29.68,77.79,54.01
70.82,39.1,50.02
70.32,83.61,50.03
72.34,62.44,60.7
82.44,22.0,66.5
57.06,37.77,55.67
76.01,24.47,76.81
84.61,48.11,80.87
71.67,21.26,34.27
46.99,21.51,81.59
27.81,87.0,79.61
61.53,95.87,63.28
82.33,90.23,87.28
75.57,54.06,31.97
66.63,42.83,46.04
53.33,59.37,95.7
54.96,87.47,87.7
82.19,45.77,76.58
35.27,77.22,58.61
57.06,95.91,68.34
86.39,63.59,87.24
72.19,32.98,43.85
42.31,86.82,98.65
68.87,89.7,30.29
77.58,56.47,61.39
80.54,51.84,60.79
54.03,89.66,40.32
34.61,78.07,42.65
77.81,93.04,81.37
84.79,63.08,40.57
44.19,36.45,89.28
66.4,56.38,59.11
32.46,66.43,89.18
87.7,43.63,93.59
90.75,32.79,47.55
57.96,68.66,88.51
83.2,77.79,92.22
84.13,37.36,88.27
47.0,94.6,93.54
51.84,27.27,82.78
35.32,78.5,72.4
62.95,42.6,45.08
32.67,83.01,90.85
74.11,71.2,52.17
82.33,22.92,72.25
62.49,77.16,44.47
65.73,48.17,31.78
56.46,26.73,84.99
78.3,57.05,64.11
63.56,49.67,45.95
71.24,40.71,54.22
43.31,72.58,53.29
42.74,69.68,73.94
56.17,32.66,53.29
45.22,90.74,78.04
90.16,78.21,83.17
58.54,57.53,89.87
74.63,21.69,79.3
67.64,55.39,78.12
29.17,93.04,71.34
75.97,50.69,53.09
66.32,32.01,75.09
66.09,87.39,31.68
76.89,35.74,64.67
31.22,33.09,68.01
75.08,88.11,86.08
87.4,70.88,35.73
78.36,28.17,82.42
88.14,34.38,75.43
76.72,29.53,58.14
57.32,71.88,85.83
51.43,58.43,54.36
51.21,71.46,46.62
53.92,77.64,89.42
90.57,55.35,96.82
74.49,38.12,63.9
88.15,45.45,74.75
44.38,83.11,61.55
25.41,50.42,36.12
35.4,41.92,91.7
73.96,47.41,66.14
32.47,60.02,92.23
63.23,39.41,61.91
82.61,92.85,76.12
53.86,41.47,80.38
43.95,64.56,49.0
45.24,22.88,67.7
76.36,53.55,40.24
31.81,30.47,83.58
86.57,64.31,71.66
68.98,69.95,39.19
70.16,93.32,59.76
77.46,21.02,51.55
86.41,29.67,95.83
36.37,29.65,87.45
56.21,32.82,35.23
32.02,30.75,81.51
77.65,45.34,64.53
41.75,47.21,93.1
51.4,49.84,46.61
88.19,93.44,78.24
53.91,24.33,38.44
41.19,82.24,71.44
87.4,37.52,28.85
89.36,45.35,42.36
28.31,42.85,62.75
58.8,35.72,40.36
72.09,45.3,65.01
79.61,25.59,31.49
67.31,30.11,84.53
86.62,64.74,90.72
63.17,26.16,85.59
55.36,70.56,37.49
88.89,74.72,43.15
26.14,43.85,34.62
77.12,60.31,87.26
61.16,34.73,95.1
45.4,31.79,75.75
66.28,27.38,50.25
57.82,36.97,67.89
58.33,21.84,58.05
50.65,25.11,86.49
76.95,60.82,78.82
27.85,69.03,82.46
33.32,87.11,64.02
50.2,47.0,56.52
76.49,53.24,55.63
74.89,54.34,70.06
54.93,75.51,76.98
79.75,66.18,43.98
69.12,86.43,58.0
68.64,85.86,73.55
61.95,68.59,88.04
40.93,67.92,44.39
88.11,36.44,83.55
36.62,93.72,30.64
55.03,78.95,66.27
46.28,47.27,30.16
39.82,34.65,80.39
59.2,33.27,91.69
32.11,75.64,78.26
43.62,21.75,70.67
32.76,73.46,74.22
39.32,83.51,68.01
58.38,68.66,72.97
55.27,50.71,84.22
35.24,91.3,50.85
31.25,23.22,42.93
67.88,28.85,79.64
45.92,89.18,78.92
30.71,83.86,37.84
76.79,44.14,63.43
85.07,85.58,66.0
44.86,91.48,40.94
71.18,31.91,58.48
63.39,67.05,29.47
38.75,38.75,35.4
83.99,28.6,44.35
31.53,38.85,28.09
88.56,63.65,58.03
72.06,78.64,36.1
29.55,35.86,79.51
75.16,65.9,91.98
72.15,49.57,77.11
33.17,34.38,80.2
75.9,47.55,98.0
59.15,58.75,91.3
37.08,35.13,75.41
53.34,22.43,86.29
80.92,85.31,73.58
31.66,35.51,77.62
32.96,61.23,58.36
35.98,29.72,37.19
47.22,93.81,73.85
67.04,51.34,33.39
87.22,86.69,30.29
61.4,73.69,47.64
45.76,90.49,61.35
35.09,89.75,32.15
88.36,23.14,72.91
32.01,56.91,91.89
74.15,58.23,47.78
52.39,62.84,28.01
59.82,63.17,44.9
67.62,44.69,29.89
58.95,44.77,72.67
45.43,83.58,40.15
87.45,56.08,55.48
31.97,86.93,32.78
55.29,83.6,90.82
79.49,41.56,63.24
31.03,80.34,42.82
54.87,25.63,89.4
54.57,46.26,72.63
47.6,81.35,45.54
49.02,89.13,84.62
34.29,94.68,68.3
47.75,52.52,66.8
30.73,95.8,93.91
38.2,82.37,62.14
30.73,39.55,79.28
33.8,22.89,33.87
79.29,70.22,90.67
37.45,44.55,51.11
55.15,27.72,52.13
42.44,58.56,67.83
72.74,60.66,38.29
86.56,55.59,79.81
66.97,40.84,84.84
64.53,60.47,80.12
58.99,66.35,97.33
69.69,69.16,37.81
25.62,60.58,59.31
53.69,44.13,68.5
48.56,31.86,90.58
65.0,81.03,91.09
46.88,66.82,64.16
48.3,32.15,65.61
36.77,37.86,77.23
54.45,84.94,75.33
85.24,77.91,69.87
64.48,27.83,78.62
56.39,87.17,56.3
50.05,71.56,79.61
77.18,24.17,84.4
77.11,25.25,74.87
41.47,23.74,58.52
87.31,32.23,64.64
64.36,77.83,94.64
61.95,20.31,82.9
71.4,77.99,45.23
25.75,94.9,84.02
37.79,40.27,50.13
34.85,82.76,58.84
56.7,53.52,51.72
60.13,85.83,64.63
84.15,31.48,37.48
82.12,74.43,96.14
48.89,48.5,49.46
80.05,28.17,77.59
67.77,57.86,50.38
40.45,93.58,58.81
88.11,68.52,83.7
40.73,79.41,69.7
38.35,88.45,60.33
59.92,32.79,64.77
52.93,94.93,65.36
36.98,20.96,86.77
81.49,46.93,38.54
44.85,59.92,65.2
46.48,38.12,82.0
46.26,85.62,41.6
55.51,38.42,53.34
34.71,88.92,96.2
84.39,58.64,48.77
77.02,87.57,60.64
83.44,41.53,52.5
50.27,90.4,28.94
78.34,65.56,94.83
59.81,70.48,67.83
74.39,56.57,88.9
83.41,90.09,96.01
46.75,37.2,52.91
67.13,31.81,30.93
66.53,92.19,79.98
60.39,81.03,62.68
44.35,64.76,82.66
43.82,81.43,78.34
86.6,39.73,72.72
61.33,28.84,39.43
63.43,28.8,48.39
66.04,72.5,56.42
40.33,30.73,67.8
78.78,28.02,97.56
90.82,20.83,39.33
82.45,84.05,32.86
81.77,82.21,52.79
89.23,58.4,93.87
42.24,54.09,67.26
48.02,60.52,42.09
58.45,36.35,68.1
73.74,84.19,43.52
68.08,53.92,42.41
45.26,82.37,64.32
61.58,49.52,48.54
36.68,62.44,63.85
56.88,59.35,42.3
59.31,58.0,29.69
64.61,29.61,44.4
39.39,41.99,90.46
75.15,59.08,98.66
36.0,37.71,33.85
49.38,70.14,35.93
67.73,57.41,50.36
28.01,37.44,35.98
67.96,41.11,69.02
60.33,33.24,77.96
52.63,60.66,42.75
65.13,37.69,54.04
45.82,84.39,43.46
34.79,79.43,41.49
66.47,88.85,68.39
77.82,46.13,79.32
36.5,56.96,85.18
31.62,21.8,89.87
48.66,60.0,40.88
44.35,66.16,92.06
26.32,63.38,32.09
44.57,28.94,52.93
70.33,50.53,42.27
82.04,66.6,83.7
25.09,27.48,80.58
74.76,34.7,52.53
78.91,33.23,59.6
77.72,31.97,37.81
42.32,57.09,83.58
86.72,66.83,41.87
32.8,89.32,48.85
39.31,21.46,80.35
29.95,24.9,33.06
90.54,62.53,98.02
52.17,44.26,78.81
88.25,39.31,81.25
75.9,94.95,59.38
30.22,46.49,30.62
49.8,49.49,47.36
76.43,36.95,44.76
82.2,48.92,79.68
67.0,58.03,59.92
29.29,87.46,40.78
80.99,55.38,98.71
68.11,58.2,31.22
41.21,67.24,43.93
44.85,44.88,94.36
40.04,73.22,97.5
78.97,54.81,78.37
62.2,28.62,58.08
43.24,78.13,64.54
28.01,92.92,81.49
69.22,32.28,55.16
54.03,66.89,62.04
59.49,57.61,84.88
35.14,54.05,50.83
25.63,81.33,86.5
71.38,48.12,39.32
89.44,69.22,95.07
39.25,30.85,36.07
75.79,64.6,60.55
75.97,45.15,96.88
43.86,28.34,43.87
61.89,46.54,29.43
48.1,53.35,89.62
38.87,28.46,65.71
74.22,81.78,48.93
56.06,24.48,41.7
42.61,91.89,61.75
41.7,50.41,43.86
30.19,32.3,55.8
77.59,60.08,95.34
78.37,45.23,35.65
25.22,44.74,73.18
43.22,59.47,79.42
89.44,52.06,44.45
41.35,22.61,61.31
29.14,55.19,89.28
46.26,73.75,50.54
73.9,41.3,87.63
61.63,43.92,97.72
27.28,67.47,83.92
36.57,83.17,61.65
77.3,63.86,58.88
70.69,86.78,28.79
67.89,33.3,67.65
40.77,75.11,58.06
43.58,77.08,29.63
81.92,44.77,31.52
29.39,74.82,73.18
66.85,93.89,63.01
72.62,59.59,49.62
49.89,24.67,93.14
61.57,85.3,53.1
47.51,95.96,73.41
90.42,85.92,81.79
40.48,55.6,64.31
57.58,93.76,49.86
71.58,39.79,47.04
58.6,29.29,44.52
52.21,54.01,52.08
36.9,39.62,75.49
60.49,42.3,47.49
79.01,50.81,47.77
66.45,52.95,53.16
58.91,95.91,46.08
33.28,60.66,68.23
65.48,38.6,92.07
76.65,70.51,41.35
75.71,33.82,77.3
31.39,75.48,41.55
88.17,89.3,83.69
66.34,65.12,57.56
49.14,63.03,66.33
63.41,39.05,94.12
34.29,67.59,32.25
36.58,79.03,94.01
53.85,69.98,96.08
63.75,20.19,66.11
81.14,27.11,87.63
65.23,81.74,83.82
57.74,88.04,76.4
59.75,81.73,36.24
49.59,61.21,98.12
47.51,44.12,93.17
61.72,58.96,98.04
64.7,94.49,51.31
87.77,26.03,58.33
44.78,81.07,47.18
67.49,60.42,59.07
53.79,88.82,82.14
70.01,48.27,40.08
47.95,46.74,84.59
63.58,83.0,39.94
42.16,89.3,53.41
25.19,34.87,82.23
55.9,88.52,90.96
75.47,71.49,31.87
28.49,45.79,57.61
65.3,78.62,74.6
58.55,74.81,66.5
26.63,77.85,96.12
34.07,91.84,70.41
41.15,23.92,97.93
55.16,59.63,65.03
74.4,20.7,36.32
40.1,32.47,94.51
79.02,21.1,59.87
45.74,31.98,70.12
63.0,72.41,29.85
28.41,67.48,65.88
44.7,21.61,46.95
82.65,21.98,77.32
83.01,33.23,74.36
50.86,39.67,39.0
63.16,34.42,49.91
88.83,94.0,59.92
68.33,75.21,33.21
59.17,28.73,29.5
62.73,58.42,62.99
26.72,61.75,80.86
81.29,25.2,56.04
54.15,50.54,88.71
88.97,39.37,32.21
88.65,33.4,52.68
89.34,21.53,31.64
82.28,68.86,81.52
53.8,84.21,34.15
58.21,32.03,62.85
64.78,61.48,37.24
90.64,77.95,64.47
59.33,73.49,49.05
83.72,47.26,35.05
49.2,93.56,29.08
52.19,47.35,78.44
54.16,24.43,48.65
33.17,75.18,83.9
89.59,88.1,75.17
73.67,73.68,36.95
46.2,61.75,46.0
74.22,51.3,43.82
48.82,82.76,50.73
78.92,80.26,48.59
52.54,35.6,56.63
84.05,91.03,98.46
58.52,21.68,90.47
51.18,60.7,43.86
80.88,56.5,98.05
71.66,82.84,43.63
28.19,49.71,69.82
33.49,49.14,83.98
41.74,57.17,35.89
35.14,89.83,52.3
74.32,29.42,67.78
51.49,71.84,74.52
79.48,80.53,92.17
48.14,42.11,47.24
84.28,55.61,67.08
50.32,51.86,46.48
60.88,75.09,97.4
89.86,66.32,51.6
50.63,28.29,65.05
48.37,91.04,69.25
31.91,88.8,34.47
77.89,75.41,59.81
56.31,53.94,62.79
53.91,33.64,79.9
82.56,25.14,65.32
45.07,29.98,57.13
78.52,61.46,88.69
38.49,29.18,60.62
68.8,61.22,54.64
47.75,29.24,96.58
78.18,70.92,32.15
90.43,35.92,80.65
31.7,63.89,33.24
52.22,66.96,40.93
65.32,88.66,94.54
73.09,23.99,46.32
63.83,61.71,71.82
31.8,40.14,36.41
56.3,26.06,56.1
87.51,76.02,30.29
87.61,86.77,36.09
34.05,47.21,39.36
30.81,71.49,46.86
52.52,32.1,37.48
68.34,39.39,71.59
54.56,46.16,58.99
66.42,21.39,34.03
81.18,25.25,69.68
78.82,92.19,30.47
43.61,53.39,62.52
73.08,28.36,28.57
80.15,37.18,96.91
81.15,93.98,67.04
87.55,48.57,79.95
82.45,61.22,42.46
69.05,46.44,55.5
54.13,71.4,83.31
69.36,59.0,84.03
75.73,34.71,58.07
35.76,21.56,97.98
39.49,29.09,45.48
52.12,78.17,55.57
79.39,33.53,34.7
47.27,85.51,38.71
85.26,56.85,58.85
71.25,74.43,83.74
50.91,73.73,56.74
32.98,29.39,83.46
49.56,22.28,52.84
44.45,45.02,34.52
50.95,50.89,32.76
63.59,89.51,97.69
64.45,47.02,95.62
55.62,78.62,88.3
84.2,57.7,80.89
43.94,39.92,62.85
31.2,81.66,56.42
79.39,56.02,66.09
83.18,20.06,48.3
55.5,43.41,65.48
87.47,30.02,66.02
47.13,65.82,45.63
66.19,49.51,47.67
30.34,93.31,31.24
74.99,45.77,67.98
28.7,56.87,90.65
29.64,80.93,94.1
58.22,45.73,33.78
62.89,65.27,79.69
86.23,61.22,68.94
86.09,23.59,41.16
88.77,23.75,72.1
47.97,75.44,65.74
68.0,46.32,89.03
89.49,77.51,55.98
77.15,30.81,57.24
44.29,46.64,62.94
25.34,28.08,74.23
31.45,89.17,39.64
72.57,81.68,55.67
43.78,38.49,66.59
74.84,42.21,76.87
60.54,90.54,85.6
27.01,25.43,69.82
70.81,91.83,69.14
52.21,22.91,48.28
56.03,71.22,58.09
30.77,31.4,63.82
40.15,40.87,55.38
49.46,70.01,95.35
90.84,76.86,59.43
54.69,51.17,61.16
35.53,29.39,40.94
71.76,24.65,87.77
45.54,61.74,62.24
90.74,60.73,67.22
86.04,29.65,45.32
41.21,65.19,71.37
31.82,47.16,36.31
35.01,28.28,63.97
32.42,59.4,44.42
51.58,47.43,47.05
57.82,73.86,37.31
36.81,58.47,41.12
28.13,61.81,81.38
57.15,89.84,93.24
32.5,22.0,62.56
33.4,75.92,71.11
58.49,62.89,77.75
29.34,38.74,31.57
71.63,83.83,64.74
49.98,67.31,39.05
88.94,46.98,48.52
30.15,29.68,96.84
86.14,65.63,87.42
72.71,95.01,42.67
63.42,85.67,58.71
49.61,69.08,57.85
38.83,43.07,35.97
75.4,28.0,76.25
72.75,30.12,60.53
42.71,80.18,30.83
47.15,78.53,48.86
71.14,91.85,79.44
53.21,67.28,80.62
35.49,78.72,75.81
63.14,43.15,30.49
34.8,90.48,92.16
85.38,31.01,88.49
81.26,73.14,67.24
90.35,33.48,51.63
33.75,78.88,34.65
41.65,90.14,50.42
42.72,49.23,52.14
77.66,49.23,28.85
49.9,51.03,40.97
85.45,79.87,93.22
49.84,76.25,43.19
82.09,88.83,86.91
61.96,51.01,63.07
53.67,70.88,95.12
41.9,65.48,74.63
32.6,74.26,71.55
45.46,93.38,49.11
33.7,67.44,68.71
37.05,71.2,79.34
30.13,77.47,41.24
40.02,74.85,87.71
86.93,64.48,69.63
80.91,36.08,77.26
36.38,76.44,51.14
50.82,65.47,77.47
66.0,73.1,89.74
80.99,26.74,72.58
79.64,58.44,58.88
51.84,64.71,44.06
30.46,86.4,42.82
72.95,25.87,48.62
58.49,32.68,75.57
63.33,44.03,57.96
56.73,72.9,76.13
62.48,43.45,97.68
77.19,29.31,59.04
80.16,21.72,60.55
89.62,90.53,37.56
40.64,34.69,96.7
50.35,51.62,57.5
31.85,71.14,41.89
40.4,47.83,81.21
77.41,52.7,91.54
88.13,79.35,80.66
58.65,50.78,29.51
71.22,22.35,82.84
72.9,51.73,73.23
89.92,95.9,53.34
84.45,60.78,86.11
56.61,95.3,88.57
75.29,78.31,55.89
54.53,25.95,77.64
72.62,34.75,29.59
44.49,62.37,83.33
75.01,37.2,86.11
31.63,44.95,66.82
47.6,31.21,41.51
26.58,24.31,56.06
49.26,84.14,66.3
48.21,66.52,90.81
65.4,90.88,79.57
80.79,66.77,47.91
79.53,33.86,91.48
26.64,71.11,63.62
25.97,24.8,40.35
50.5,53.6,29.06
26.03,20.76,91.6
80.3,23.56,66.51
62.46,86.32,64.61
86.91,81.58,55.11
70.5,51.45,75.11
79.22,42.58,79.4
49.92,82.91,63.42
57.58,84.26,51.08
51.84,72.83,60.99
25.19,50.52,78.99
58.04,33.98,81.14
41.6,95.62,83.83
87.75,87.82,47.02
